state_name,year,disease,cases,incidence_per_capita
IOWA,1952,PERTUSSIS,350,0.27723404255319145
IOWA,1953,PERTUSSIS,299,0.284
IOWA,1954,PERTUSSIS,384,0.30479166666666674
IOWA,1955,PERTUSSIS,909,0.6786
IOWA,1974,PERTUSSIS,16,0.04250000000000001
IOWA,1975,PERTUSSIS,4,0.03
IOWA,1976,PERTUSSIS,3,0.03
IOWA,1978,PERTUSSIS,10,0.055000000000000014
IOWA,1979,PERTUSSIS,4,0.03
IOWA,1980,PERTUSSIS,2,0.03
IOWA,1981,PERTUSSIS,8,0.03571428571428571
IOWA,1982,PERTUSSIS,9,0.04142857142857143
IOWA,1983,PERTUSSIS,9,0.005714285714285715
IOWA,1984,PERTUSSIS,15,0.011568627450980393
IOWA,1985,PERTUSSIS,35,0.02804347826086957
IOWA,1986,PERTUSSIS,21,0.016595744680851066
IOWA,1987,PERTUSSIS,59,0.044285714285714296
IOWA,1988,PERTUSSIS,33,0.02372549019607844
IOWA,1989,PERTUSSIS,16,0.01742857142857143
IOWA,1990,PERTUSSIS,20,0.017857142857142863
IOWA,1991,PERTUSSIS,25,0.02042553191489362
IOWA,1992,PERTUSSIS,11,0.00909090909090909
IOWA,1993,PERTUSSIS,38,0.03833333333333334
IOWA,1994,PERTUSSIS,24,0.021951219512195124
IOWA,1995,PERTUSSIS,11,0.007446808510638297
IOWA,1996,PERTUSSIS,28,0.02190476190476191
IOWA,1997,PERTUSSIS,97,0.06693877551020408
IOWA,1998,PERTUSSIS,53,0.041666666666666685
IOWA,1999,PERTUSSIS,56,0.04021739130434784
IOWA,2000,PERTUSSIS,57,0.0406521739130435
IOWA,2001,PERTUSSIS,39,0.026530612244897965
IOWA,2002,PERTUSSIS,132,0.09142857142857141
IOWA,2003,PERTUSSIS,146,0.12097560975609754
IOWA,2004,PERTUSSIS,305,0.22565217391304349
IOWA,2005,PERTUSSIS,919,0.7602439024390243
IOWA,2006,PERTUSSIS,262,0.19108695652173915
IOWA,2007,PERTUSSIS,133,0.09354166666666663
IOWA,2008,PERTUSSIS,173,0.1225531914893617
IOWA,2009,PERTUSSIS,180,0.1295652173913043
IOWA,2010,PERTUSSIS,631,0.44404255319148933
IOWA,2011,PERTUSSIS,206,0.13816326530612247
KANSAS,1938,PERTUSSIS,4777,5.081176470588236
KANSAS,1939,PERTUSSIS,1599,1.6805769230769223
KANSAS,1940,PERTUSSIS,2145,2.342941176470588
KANSAS,1941,PERTUSSIS,4834,5.370784313725487
KANSAS,1942,PERTUSSIS,2508,2.7896078431372553
KANSAS,1943,PERTUSSIS,2860,3.058846153846154
KANSAS,1944,PERTUSSIS,1766,1.9057692307692298
KANSAS,1945,PERTUSSIS,1528,1.6957692307692307
KANSAS,1946,PERTUSSIS,1113,1.184038461538461
KANSAS,1947,PERTUSSIS,1714,1.8129411764705876
KANSAS,1948,PERTUSSIS,1506,1.5282692307692298
KANSAS,1949,PERTUSSIS,401,0.4090196078431372
KANSAS,1950,PERTUSSIS,1466,1.500196078431373
KANSAS,1951,PERTUSSIS,1163,1.2422916666666668
KANSAS,1952,PERTUSSIS,754,0.78125
KANSAS,1953,PERTUSSIS,170,0.20731707317073175
KANSAS,1954,PERTUSSIS,384,0.4082608695652172
KANSAS,1955,PERTUSSIS,566,0.5412
KANSAS,1976,PERTUSSIS,14,0.08714285714285715
KANSAS,1977,PERTUSSIS,1,0.04
KANSAS,1979,PERTUSSIS,20,0.054666666666666676
KANSAS,1980,PERTUSSIS,16,0.09428571428571429
KANSAS,1981,PERTUSSIS,8,0.045714285714285714
KANSAS,1982,PERTUSSIS,17,0.04857142857142858
KANSAS,1983,PERTUSSIS,58,0.051521739130434785
KANSAS,1984,PERTUSSIS,29,0.023877551020408172
KANSAS,1985,PERTUSSIS,26,0.026500000000000003
KANSAS,1986,PERTUSSIS,1348,1.1019999999999999
KANSAS,1987,PERTUSSIS,16,0.012549019607843137
KANSAS,1988,PERTUSSIS,7,0.005600000000000001
KANSAS,1989,PERTUSSIS,8,0.011428571428571429
KANSAS,1990,PERTUSSIS,23,0.021904761904761906
KANSAS,1991,PERTUSSIS,12,0.013333333333333334
KANSAS,1992,PERTUSSIS,32,0.042666666666666665
KANSAS,1993,PERTUSSIS,24,0.02181818181818182
KANSAS,1994,PERTUSSIS,13,0.010851063829787235
KANSAS,1995,PERTUSSIS,20,0.01568627450980392
KANSAS,1996,PERTUSSIS,16,0.0190625
KANSAS,1997,PERTUSSIS,8,0.007894736842105263
KANSAS,1998,PERTUSSIS,54,0.06212121212121213
KANSAS,1999,PERTUSSIS,15,0.022400000000000003
KANSAS,2000,PERTUSSIS,34,0.030476190476190487
KANSAS,2001,PERTUSSIS,28,0.02208333333333334
KANSAS,2002,PERTUSSIS,57,0.04644444444444444
KANSAS,2003,PERTUSSIS,50,0.04250000000000001
KANSAS,2004,PERTUSSIS,294,0.25069767441860463
KANSAS,2005,PERTUSSIS,525,0.40787234042553194
KANSAS,2006,PERTUSSIS,210,0.15300000000000002
KANSAS,2007,PERTUSSIS,103,0.07254901960784314
KANSAS,2008,PERTUSSIS,54,0.04477272727272729
KANSAS,2009,PERTUSSIS,110,0.08208333333333334
KANSAS,2010,PERTUSSIS,143,0.10808510638297875
KANSAS,2011,PERTUSSIS,137,0.09729166666666667
KENTUCKY,1938,PERTUSSIS,2863,2.0035294117647067
KENTUCKY,1939,PERTUSSIS,1896,1.2878846153846157
KENTUCKY,1940,PERTUSSIS,3058,2.092352941176471
KENTUCKY,1941,PERTUSSIS,3416,2.371372549019608
KENTUCKY,1942,PERTUSSIS,3013,2.110196078431373
KENTUCKY,1943,PERTUSSIS,2259,1.6115384615384611
KENTUCKY,1944,PERTUSSIS,2560,1.8684615384615382
KENTUCKY,1945,PERTUSSIS,1954,1.4451923076923074
KENTUCKY,1946,PERTUSSIS,1296,0.902307692307692
KENTUCKY,1947,PERTUSSIS,1563,1.0911764705882356
KENTUCKY,1948,PERTUSSIS,820,0.5928571428571432
KENTUCKY,1949,PERTUSSIS,1182,0.8145098039215686
KENTUCKY,1950,PERTUSSIS,1875,1.2776000000000003
KENTUCKY,1951,PERTUSSIS,1293,0.9154166666666669
KENTUCKY,1952,PERTUSSIS,1653,1.1714583333333335
KENTUCKY,1953,PERTUSSIS,742,0.5438297872340427
KENTUCKY,1954,PERTUSSIS,2086,1.3819230769230766
KENTUCKY,1955,PERTUSSIS,2296,1.547254901960784
KENTUCKY,1974,PERTUSSIS,50,0.07350000000000001
KENTUCKY,1975,PERTUSSIS,41,0.0666666666666667
KENTUCKY,1976,PERTUSSIS,43,0.05040000000000001
KENTUCKY,1977,PERTUSSIS,20,0.04461538461538462
KENTUCKY,1978,PERTUSSIS,46,0.05375000000000001
KENTUCKY,1979,PERTUSSIS,31,0.0763636363636364
KENTUCKY,1980,PERTUSSIS,36,0.05764705882352942
KENTUCKY,1981,PERTUSSIS,25,0.05230769230769232
KENTUCKY,1982,PERTUSSIS,6,0.034
KENTUCKY,1983,PERTUSSIS,14,0.009285714285714286
KENTUCKY,1984,PERTUSSIS,2,0.0012
KENTUCKY,1985,PERTUSSIS,9,0.005106382978723405
KENTUCKY,1986,PERTUSSIS,5,0.0028571428571428576
KENTUCKY,1987,PERTUSSIS,2,0.00125
KENTUCKY,1988,PERTUSSIS,13,0.015217391304347825
KENTUCKY,1989,PERTUSSIS,1,0.0011111111111111111
KENTUCKY,1992,PERTUSSIS,1,0.001764705882352941
KENTUCKY,1993,PERTUSSIS,22,0.013809523809523808
KENTUCKY,1994,PERTUSSIS,44,0.026590909090909096
KENTUCKY,1995,PERTUSSIS,16,0.02
KENTUCKY,1996,PERTUSSIS,135,0.07521739130434782
KENTUCKY,1997,PERTUSSIS,58,0.03377777777777778
KENTUCKY,1998,PERTUSSIS,30,0.022941176470588232
KENTUCKY,1999,PERTUSSIS,19,0.010476190476190477
KENTUCKY,2000,PERTUSSIS,46,0.022708333333333334
KENTUCKY,2001,PERTUSSIS,49,0.026
KENTUCKY,2002,PERTUSSIS,94,0.04808510638297871
KENTUCKY,2003,PERTUSSIS,41,0.021777777777777778
KENTUCKY,2004,PERTUSSIS,84,0.04833333333333334
KENTUCKY,2005,PERTUSSIS,139,0.07063829787234044
KENTUCKY,2006,PERTUSSIS,21,0.010666666666666668
KENTUCKY,2007,PERTUSSIS,18,0.011081081081081082
KENTUCKY,2008,PERTUSSIS,56,0.02529411764705883
KENTUCKY,2009,PERTUSSIS,109,0.048846153846153845
KENTUCKY,2010,PERTUSSIS,185,0.08333333333333331
KENTUCKY,2011,PERTUSSIS,73,0.03489361702127661
LOUISIANA,1938,PERTUSSIS,1139,0.9948000000000001
LOUISIANA,1939,PERTUSSIS,1141,0.937115384615385
LOUISIANA,1940,PERTUSSIS,924,0.7590196078431374
LOUISIANA,1941,PERTUSSIS,393,0.30745098039215674
LOUISIANA,1942,PERTUSSIS,317,0.24274509803921562
LOUISIANA,1943,PERTUSSIS,333,0.2478846153846153
LOUISIANA,1944,PERTUSSIS,146,0.10961538461538461
LOUISIANA,1945,PERTUSSIS,287,0.23399999999999996
LOUISIANA,1946,PERTUSSIS,295,0.2747619047619046
LOUISIANA,1947,PERTUSSIS,474,0.36719999999999986
LOUISIANA,1948,PERTUSSIS,260,0.2713513513513513
LOUISIANA,1949,PERTUSSIS,107,0.11135135135135135
LOUISIANA,1950,PERTUSSIS,224,0.19761904761904758
LOUISIANA,1951,PERTUSSIS,166,0.13953488372093023
LOUISIANA,1952,PERTUSSIS,210,0.16227272727272726
LOUISIANA,1953,PERTUSSIS,105,0.09102564102564104
LOUISIANA,1954,PERTUSSIS,159,0.12066666666666666
LOUISIANA,1955,PERTUSSIS,143,0.1238461538461539
LOUISIANA,1974,PERTUSSIS,17,0.05000000000000001
LOUISIANA,1975,PERTUSSIS,64,0.06500000000000002
LOUISIANA,1976,PERTUSSIS,10,0.027499999999999997
LOUISIANA,1977,PERTUSSIS,11,0.02666666666666666
LOUISIANA,1978,PERTUSSIS,4,0.02
LOUISIANA,1979,PERTUSSIS,19,0.04
LOUISIANA,1980,PERTUSSIS,33,0.04352941176470589
LOUISIANA,1981,PERTUSSIS,8,0.02
LOUISIANA,1982,PERTUSSIS,23,0.046363636363636364
LOUISIANA,1983,PERTUSSIS,13,0.006444444444444444
LOUISIANA,1984,PERTUSSIS,10,0.0051111111111111105
LOUISIANA,1985,PERTUSSIS,18,0.009512195121951221
LOUISIANA,1986,PERTUSSIS,15,0.007674418604651163
LOUISIANA,1987,PERTUSSIS,50,0.02674418604651163
LOUISIANA,1988,PERTUSSIS,20,0.00977777777777778
LOUISIANA,1989,PERTUSSIS,31,0.022500000000000003
LOUISIANA,1990,PERTUSSIS,34,0.01604166666666667
LOUISIANA,1991,PERTUSSIS,17,0.007659574468085106
LOUISIANA,1992,PERTUSSIS,15,0.013913043478260867
LOUISIANA,1993,PERTUSSIS,9,0.005
LOUISIANA,1994,PERTUSSIS,12,0.005652173913043478
LOUISIANA,1995,PERTUSSIS,18,0.009756097560975611
LOUISIANA,1996,PERTUSSIS,11,0.004791666666666666
LOUISIANA,1997,PERTUSSIS,20,0.00977777777777778
LOUISIANA,1998,PERTUSSIS,9,0.0071428571428571435
LOUISIANA,1999,PERTUSSIS,10,0.006216216216216217
LOUISIANA,2000,PERTUSSIS,9,0.0058823529411764705
LOUISIANA,2001,PERTUSSIS,2,0.001142857142857143
LOUISIANA,2002,PERTUSSIS,5,0.0029411764705882353
LOUISIANA,2003,PERTUSSIS,5,0.0025
LOUISIANA,2004,PERTUSSIS,15,0.007804878048780487
LOUISIANA,2005,PERTUSSIS,40,0.020232558139534892
LOUISIANA,2006,PERTUSSIS,16,0.008571428571428572
LOUISIANA,2007,PERTUSSIS,17,0.008636363636363638
LOUISIANA,2008,PERTUSSIS,76,0.04594594594594594
LOUISIANA,2009,PERTUSSIS,56,0.024897959183673473
LOUISIANA,2010,PERTUSSIS,35,0.01780487804878049
LOUISIANA,2011,PERTUSSIS,14,0.0060416666666666665
MAINE,1938,PERTUSSIS,2607,6.061372549019608
MAINE,1939,PERTUSSIS,2459,5.577115384615383
MAINE,1940,PERTUSSIS,1728,3.9737254901960797
MAINE,1941,PERTUSSIS,1203,2.768823529411765
MAINE,1942,PERTUSSIS,1871,4.3656862745098035
MAINE,1943,PERTUSSIS,1894,4.515384615384617
MAINE,1944,PERTUSSIS,1005,2.403461538461539
MAINE,1945,PERTUSSIS,1998,4.794615384615384
MAINE,1946,PERTUSSIS,853,2.0465999999999998
MAINE,1947,PERTUSSIS,999,2.2913725490196075
MAINE,1948,PERTUSSIS,795,1.7737254901960775
MAINE,1949,PERTUSSIS,493,1.0494230769230766
MAINE,1950,PERTUSSIS,1918,4.101176470588236
MAINE,1951,PERTUSSIS,949,2.1577083333333342
MAINE,1952,PERTUSSIS,585,1.31625
MAINE,1953,PERTUSSIS,427,1.0643181818181813
MAINE,1954,PERTUSSIS,346,0.8484090909090906
MAINE,1955,PERTUSSIS,638,1.393877551020408
MAINE,1979,PERTUSSIS,13,0.13
MAINE,1980,PERTUSSIS,5,0.11249999999999999
MAINE,1981,PERTUSSIS,12,0.13374999999999998
MAINE,1982,PERTUSSIS,4,0.11666666666666665
MAINE,1983,PERTUSSIS,5,0.016923076923076923
MAINE,1984,PERTUSSIS,4,0.015217391304347825
MAINE,1985,PERTUSSIS,13,0.026046511627906978
MAINE,1986,PERTUSSIS,2,0.0032653061224489797
MAINE,1987,PERTUSSIS,34,0.08515151515151516
MAINE,1988,PERTUSSIS,34,0.06318181818181817
MAINE,1989,PERTUSSIS,28,0.06676470588235295
MAINE,1990,PERTUSSIS,24,0.04106382978723404
MAINE,1991,PERTUSSIS,62,0.1108888888888889
MAINE,1992,PERTUSSIS,11,0.022564102564102566
MAINE,1993,PERTUSSIS,22,0.037446808510638294
MAINE,1994,PERTUSSIS,21,0.03652173913043478
MAINE,1995,PERTUSSIS,50,0.07843137254901962
MAINE,1996,PERTUSSIS,20,0.03333333333333333
MAINE,1997,PERTUSSIS,14,0.022400000000000003
MAINE,1998,PERTUSSIS,5,0.009090909090909092
MAINE,2000,PERTUSSIS,45,0.07375000000000001
MAINE,2001,PERTUSSIS,16,0.11363636363636363
MAINE,2002,PERTUSSIS,15,0.024680851063829785
MAINE,2003,PERTUSSIS,11,0.024
MAINE,2004,PERTUSSIS,32,0.07903225806451614
MAINE,2005,PERTUSSIS,34,0.056739130434782604
MAINE,2006,PERTUSSIS,103,0.1873809523809524
MAINE,2007,PERTUSSIS,57,0.08780000000000003
MAINE,2008,PERTUSSIS,41,0.06583333333333334
MAINE,2009,PERTUSSIS,44,0.06760000000000001
MAINE,2010,PERTUSSIS,44,0.07577777777777779
MAINE,2011,PERTUSSIS,105,0.16326530612244902
MARYLAND,1938,PERTUSSIS,2495,2.7676470588235302
MARYLAND,1939,PERTUSSIS,2305,2.4661538461538473
MARYLAND,1940,PERTUSSIS,4842,5.152745098039215
MARYLAND,1941,PERTUSSIS,3585,3.6727450980392162
MARYLAND,1942,PERTUSSIS,3084,3.022156862745097
MARYLAND,1943,PERTUSSIS,4428,4.074615384615385
MARYLAND,1944,PERTUSSIS,3193,2.896346153846154
MARYLAND,1945,PERTUSSIS,2801,2.5665384615384617
MARYLAND,1946,PERTUSSIS,1402,1.2167307692307685
MARYLAND,1947,PERTUSSIS,3886,3.3882352941176475
MARYLAND,1948,PERTUSSIS,1031,0.8723076923076925
MARYLAND,1949,PERTUSSIS,1272,1.0517307692307694
MARYLAND,1950,PERTUSSIS,2242,1.8662745098039217
MARYLAND,1951,PERTUSSIS,424,0.3618749999999999
MARYLAND,1952,PERTUSSIS,326,0.26333333333333336
MARYLAND,1953,PERTUSSIS,439,0.3804444444444445
MARYLAND,1954,PERTUSSIS,946,0.6775000000000001
MARYLAND,1955,PERTUSSIS,398,0.2850980392156862
MARYLAND,1974,PERTUSSIS,1,0.02
MARYLAND,1979,PERTUSSIS,8,0.024285714285714282
MARYLAND,1980,PERTUSSIS,3,0.035
MARYLAND,1981,PERTUSSIS,1,0.02
MARYLAND,1982,PERTUSSIS,37,0.10875
MARYLAND,1983,PERTUSSIS,18,0.011081081081081082
MARYLAND,1984,PERTUSSIS,78,0.03612244897959184
MARYLAND,1985,PERTUSSIS,184,0.08702127659574466
MARYLAND,1986,PERTUSSIS,168,0.07625000000000001
MARYLAND,1987,PERTUSSIS,25,0.014054054054054054
MARYLAND,1988,PERTUSSIS,48,0.021739130434782615
MARYLAND,1989,PERTUSSIS,78,0.04351351351351352
MARYLAND,1990,PERTUSSIS,65,0.029111111111111122
MARYLAND,1991,PERTUSSIS,59,0.02833333333333334
MARYLAND,1992,PERTUSSIS,39,0.018571428571428572
MARYLAND,1993,PERTUSSIS,142,0.06173913043478264
MARYLAND,1994,PERTUSSIS,82,0.033469387755102054
MARYLAND,1995,PERTUSSIS,25,0.014285714285714289
MARYLAND,1996,PERTUSSIS,221,0.0889795918367347
MARYLAND,1997,PERTUSSIS,106,0.04285714285714288
MARYLAND,1998,PERTUSSIS,54,0.022765957446808517
MARYLAND,1999,PERTUSSIS,88,0.03604166666666669
MARYLAND,2000,PERTUSSIS,101,0.040000000000000015
MARYLAND,2001,PERTUSSIS,48,0.020888888888888894
MARYLAND,2002,PERTUSSIS,66,0.02886363636363637
MARYLAND,2003,PERTUSSIS,73,0.028297872340425537
MARYLAND,2004,PERTUSSIS,130,0.05266666666666667
MARYLAND,2005,PERTUSSIS,191,0.0678
MARYLAND,2006,PERTUSSIS,82,0.03039215686274511
MARYLAND,2007,PERTUSSIS,77,0.029000000000000015
MARYLAND,2008,PERTUSSIS,117,0.04176470588235295
MARYLAND,2009,PERTUSSIS,79,0.028461538461538476
MARYLAND,2010,PERTUSSIS,84,0.028627450980392172
MARYLAND,2011,PERTUSSIS,82,0.02823529411764707
MASSACHUSETTS,1938,PERTUSSIS,5691,2.5558823529411763
MASSACHUSETTS,1939,PERTUSSIS,7388,3.266923076923076
MASSACHUSETTS,1940,PERTUSSIS,7943,3.6041176470588234
MASSACHUSETTS,1941,PERTUSSIS,9549,4.266078431372549
MASSACHUSETTS,1942,PERTUSSIS,10525,4.7221568627450985
MASSACHUSETTS,1943,PERTUSSIS,6521,2.9442307692307708
MASSACHUSETTS,1944,PERTUSSIS,4262,1.953076923076923
MASSACHUSETTS,1945,PERTUSSIS,6749,3.0882692307692308
MASSACHUSETTS,1946,PERTUSSIS,6476,2.824901960784314
MASSACHUSETTS,1947,PERTUSSIS,6857,2.9347058823529415
MASSACHUSETTS,1948,PERTUSSIS,2964,1.2198076923076924
MASSACHUSETTS,1949,PERTUSSIS,4630,1.878461538461539
MASSACHUSETTS,1950,PERTUSSIS,5509,2.304901960784313
MASSACHUSETTS,1951,PERTUSSIS,2224,1.0159574468085106
MASSACHUSETTS,1952,PERTUSSIS,2059,0.9181249999999999
MASSACHUSETTS,1953,PERTUSSIS,1729,0.7340816326530613
MASSACHUSETTS,1954,PERTUSSIS,2719,1.065192307692308
MASSACHUSETTS,1955,PERTUSSIS,1454,0.5837254901960783
MASSACHUSETTS,1974,PERTUSSIS,3,0.02
MASSACHUSETTS,1975,PERTUSSIS,4,0.02
MASSACHUSETTS,1976,PERTUSSIS,9,0.02
MASSACHUSETTS,1977,PERTUSSIS,8,0.02142857142857143
MASSACHUSETTS,1978,PERTUSSIS,25,0.02687500000000001
MASSACHUSETTS,1979,PERTUSSIS,25,0.024705882352941185
MASSACHUSETTS,1980,PERTUSSIS,23,0.025625000000000002
MASSACHUSETTS,1981,PERTUSSIS,22,0.027142857142857146
MASSACHUSETTS,1982,PERTUSSIS,31,0.02523809523809525
MASSACHUSETTS,1983,PERTUSSIS,38,0.014255319148936177
MASSACHUSETTS,1984,PERTUSSIS,20,0.009487179487179488
MASSACHUSETTS,1985,PERTUSSIS,52,0.01934782608695653
MASSACHUSETTS,1986,PERTUSSIS,59,0.0202
MASSACHUSETTS,1987,PERTUSSIS,56,0.020869565217391303
MASSACHUSETTS,1988,PERTUSSIS,68,0.024782608695652183
MASSACHUSETTS,1989,PERTUSSIS,309,0.15205882352941172
MASSACHUSETTS,1990,PERTUSSIS,319,0.1079591836734694
MASSACHUSETTS,1991,PERTUSSIS,160,0.05866666666666665
MASSACHUSETTS,1992,PERTUSSIS,110,0.04325581395348838
MASSACHUSETTS,1993,PERTUSSIS,239,0.09428571428571428
MASSACHUSETTS,1994,PERTUSSIS,241,0.08977272727272731
MASSACHUSETTS,1995,PERTUSSIS,279,0.08941176470588234
MASSACHUSETTS,1996,PERTUSSIS,883,0.29102040816326535
MASSACHUSETTS,1997,PERTUSSIS,261,0.09042553191489362
MASSACHUSETTS,1998,PERTUSSIS,234,0.08085106382978723
MASSACHUSETTS,1999,PERTUSSIS,255,0.08416666666666665
MASSACHUSETTS,2000,PERTUSSIS,458,0.1471428571428571
MASSACHUSETTS,2001,PERTUSSIS,346,0.1182608695652174
MASSACHUSETTS,2002,PERTUSSIS,490,0.1660869565217391
MASSACHUSETTS,2003,PERTUSSIS,982,0.3459090909090909
MASSACHUSETTS,2004,PERTUSSIS,1563,0.5276086956521739
MASSACHUSETTS,2005,PERTUSSIS,1360,0.43875000000000003
MASSACHUSETTS,2006,PERTUSSIS,382,0.11879999999999998
MASSACHUSETTS,2007,PERTUSSIS,386,0.19161290322580643
MASSACHUSETTS,2008,PERTUSSIS,117,0.04710526315789474
MASSACHUSETTS,2009,PERTUSSIS,96,0.03418604651162791
MASSACHUSETTS,2010,PERTUSSIS,26,0.016399999999999998
MASSACHUSETTS,2011,PERTUSSIS,97,0.03488372093023256
MICHIGAN,1938,PERTUSSIS,13353,5.177254901960784
MICHIGAN,1939,PERTUSSIS,9816,3.6590384615384606
MICHIGAN,1940,PERTUSSIS,10991,4.1338
MICHIGAN,1941,PERTUSSIS,15129,5.420980392156862
MICHIGAN,1942,PERTUSSIS,11283,3.985294117647059
MICHIGAN,1943,PERTUSSIS,11823,4.206346153846154
MICHIGAN,1944,PERTUSSIS,4836,1.700192307692308
MICHIGAN,1945,PERTUSSIS,4841,1.6992307692307693
MICHIGAN,1946,PERTUSSIS,7367,2.4117307692307692
MICHIGAN,1947,PERTUSSIS,9720,3.1358823529411755
MICHIGAN,1948,PERTUSSIS,2895,0.8955769230769235
MICHIGAN,1949,PERTUSSIS,4034,1.2251923076923075
MICHIGAN,1950,PERTUSSIS,8650,2.699800000000002
MICHIGAN,1951,PERTUSSIS,2966,0.9516666666666667
MICHIGAN,1952,PERTUSSIS,2316,0.7216666666666668
MICHIGAN,1953,PERTUSSIS,2771,0.8289795918367346
MICHIGAN,1954,PERTUSSIS,5596,1.5228846153846147
MICHIGAN,1955,PERTUSSIS,4198,1.129607843137255
MICHIGAN,1974,PERTUSSIS,94,0.02852941176470589
MICHIGAN,1975,PERTUSSIS,93,0.03062500000000001
MICHIGAN,1976,PERTUSSIS,68,0.02090909090909092
MICHIGAN,1977,PERTUSSIS,73,0.023125000000000007
MICHIGAN,1978,PERTUSSIS,47,0.01740740740740741
MICHIGAN,1979,PERTUSSIS,102,0.03312500000000001
MICHIGAN,1980,PERTUSSIS,37,0.014230769230769234
MICHIGAN,1981,PERTUSSIS,29,0.016111111111111118
MICHIGAN,1982,PERTUSSIS,30,0.01578947368421053
MICHIGAN,1983,PERTUSSIS,45,0.009583333333333334
MICHIGAN,1984,PERTUSSIS,31,0.0063265306122448975
MICHIGAN,1985,PERTUSSIS,56,0.011632653061224494
MICHIGAN,1986,PERTUSSIS,40,0.008333333333333337
MICHIGAN,1987,PERTUSSIS,55,0.01122448979591837
MICHIGAN,1988,PERTUSSIS,39,0.007647058823529414
MICHIGAN,1989,PERTUSSIS,48,0.014000000000000004
MICHIGAN,1990,PERTUSSIS,82,0.01750000000000001
MICHIGAN,1991,PERTUSSIS,36,0.007826086956521741
MICHIGAN,1992,PERTUSSIS,16,0.0036363636363636372
MICHIGAN,1993,PERTUSSIS,104,0.022553191489361708
MICHIGAN,1994,PERTUSSIS,49,0.01065217391304348
MICHIGAN,1995,PERTUSSIS,126,0.02612244897959184
MICHIGAN,1996,PERTUSSIS,52,0.011063829787234048
MICHIGAN,1997,PERTUSSIS,51,0.0102
MICHIGAN,1998,PERTUSSIS,58,0.012340425531914894
MICHIGAN,1999,PERTUSSIS,47,0.010444444444444449
MICHIGAN,2000,PERTUSSIS,98,0.019600000000000006
MICHIGAN,2001,PERTUSSIS,74,0.015102040816326535
MICHIGAN,2002,PERTUSSIS,67,0.014565217391304354
MICHIGAN,2003,PERTUSSIS,104,0.023636363636363636
MICHIGAN,2004,PERTUSSIS,295,0.06555555555555555
MICHIGAN,2005,PERTUSSIS,296,0.060408163265306125
MICHIGAN,2006,PERTUSSIS,173,0.03460000000000001
MICHIGAN,2007,PERTUSSIS,148,0.029019607843137268
MICHIGAN,2008,PERTUSSIS,131,0.026200000000000015
MICHIGAN,2009,PERTUSSIS,235,0.045192307692307705
MICHIGAN,2010,PERTUSSIS,363,0.06980769230769232
MICHIGAN,2011,PERTUSSIS,225,0.04411764705882353
MINNESOTA,1938,PERTUSSIS,1939,1.3796078431372552
MINNESOTA,1939,PERTUSSIS,2267,1.5700000000000005
MINNESOTA,1940,PERTUSSIS,2367,1.6588235294117646
MINNESOTA,1941,PERTUSSIS,3469,2.5023529411764707
MINNESOTA,1942,PERTUSSIS,2389,1.7570588235294118
MINNESOTA,1943,PERTUSSIS,3376,2.5173076923076922
MINNESOTA,1944,PERTUSSIS,1694,1.2875
MINNESOTA,1945,PERTUSSIS,910,0.701764705882353
MINNESOTA,1946,PERTUSSIS,517,0.3632692307692306
MINNESOTA,1947,PERTUSSIS,2533,1.775490196078432
MINNESOTA,1948,PERTUSSIS,748,0.5190000000000002
MINNESOTA,1949,PERTUSSIS,183,0.14785714285714288
MINNESOTA,1950,PERTUSSIS,1303,0.851960784313726
MINNESOTA,1951,PERTUSSIS,346,0.2606818181818182
MINNESOTA,1952,PERTUSSIS,241,0.16739130434782618
MINNESOTA,1953,PERTUSSIS,157,0.13102564102564104
MINNESOTA,1954,PERTUSSIS,1106,0.6840384615384614
MINNESOTA,1955,PERTUSSIS,588,0.36392156862745095
MINNESOTA,1974,PERTUSSIS,2,0.03
MINNESOTA,1975,PERTUSSIS,1,0.03
MINNESOTA,1976,PERTUSSIS,4,0.03
MINNESOTA,1977,PERTUSSIS,5,0.02
MINNESOTA,1978,PERTUSSIS,24,0.05700000000000001
MINNESOTA,1979,PERTUSSIS,12,0.05800000000000001
MINNESOTA,1980,PERTUSSIS,25,0.04071428571428572
MINNESOTA,1981,PERTUSSIS,16,0.026923076923076925
MINNESOTA,1982,PERTUSSIS,36,0.06
MINNESOTA,1983,PERTUSSIS,49,0.028500000000000008
MINNESOTA,1984,PERTUSSIS,20,0.008461538461538463
MINNESOTA,1985,PERTUSSIS,135,0.0666666666666667
MINNESOTA,1986,PERTUSSIS,46,0.020600000000000004
MINNESOTA,1987,PERTUSSIS,14,0.006458333333333333
MINNESOTA,1988,PERTUSSIS,102,0.05340909090909091
MINNESOTA,1989,PERTUSSIS,26,0.025652173913043478
MINNESOTA,1990,PERTUSSIS,52,0.04214285714285715
MINNESOTA,1991,PERTUSSIS,80,0.038936170212765964
MINNESOTA,1992,PERTUSSIS,54,0.028780487804878054
MINNESOTA,1993,PERTUSSIS,331,0.2025
MINNESOTA,1994,PERTUSSIS,88,0.04634146341463415
MINNESOTA,1995,PERTUSSIS,155,0.08275
MINNESOTA,1996,PERTUSSIS,313,0.14391304347826087
MINNESOTA,1997,PERTUSSIS,365,0.15875
MINNESOTA,1998,PERTUSSIS,350,0.15404255319148932
MINNESOTA,1999,PERTUSSIS,215,0.13303030303030305
MINNESOTA,2000,PERTUSSIS,392,0.16142857142857142
